symbol,side,price,amount,total,cum_sum
BTC-USDT,sell_1473,34010.0,0.68,23126.800000000003,2.772352949999999E7
BTC-USDT,buy_1474,33955.0,0.28,9507.400000000001,2.753479530000001E7
BTC-USDT,sell_1474,34025.0,0.82,27900.5,2.775142999999999E7
BTC-USDT,buy_1475,33975.0,0.86,29218.5,2.756401380000001E7
BTC-USDT,sell_1475,34025.0,0.54,18373.5,2.776980349999999E7
BTC-USDT,buy_1476,33960.0,0.5,16980.0,2.758099380000001E7
BTC-USDT,sell_1476,34010.0,0.83,28228.3,2.779803179999999E7
BTC-USDT,buy_1477,33985.0,0.68,23109.800000000003,2.760410360000001E7
BTC-USDT,sell_1477,34010.0,0.62,21086.2,2.781911799999999E7
BTC-USDT,buy_1478,33975.0,0.17,5775.75,2.760987935000001E7
BTC-USDT,sell_1478,34015.0,0.9,30613.5,2.784973149999999E7
BTC-USDT,buy_1479,33950.0,0.6,20370.0,2.763024935000001E7
BTC-USDT,sell_1479,34015.0,0.46,15646.900000000001,2.7865378399999987E7
BTC-USDT,buy_1480,33970.0,0.93,31592.100000000002,2.766184145000001E7
BTC-USDT,sell_1480,34025.0,0.93,31643.25,2.7897021649999987E7
BTC-USDT,buy_1481,33975.0,0.85,28878.75,2.769072020000001E7
BTC-USDT,sell_1481,34020.0,0.89,30277.8,2.7927299449999988E7
BTC-USDT,buy_1482,33985.0,0.75,25488.75,2.771620895000001E7
BTC-USDT,sell_1482,34020.0,0.24,8164.799999999999,2.793546424999999E7
BTC-USDT,buy_1483,33970.0,0.73,24798.1,2.7741007050000012E7
BTC-USDT,sell_1483,34030.0,0.39,13271.7,2.7948735949999988E7
BTC-USDT,buy_1484,33990.0,0.77,26172.3,2.7767179350000013E7
BTC-USDT,sell_1484,34040.0,0.66,22466.4,2.7971202349999987E7
BTC-USDT,buy_1485,33975.0,0.27,9173.25,2.7776352600000013E7
BTC-USDT,sell_1485,34010.0,0.54,18365.4,2.7989567749999985E7
BTC-USDT,buy_1486,33950.0,0.37,12561.5,2.7788914100000013E7
BTC-USDT,sell_1486,34035.0,0.99,33694.65,2.8023262399999984E7
BTC-USDT,buy_1487,33970.0,0.33,11210.1,2.7800124200000014E7
BTC-USDT,sell_1487,34025.0,0.45,15311.25,2.8038573649999984E7
BTC-USDT,buy_1488,33970.0,0.73,24798.1,2.7824922300000016E7
BTC-USDT,sell_1488,34045.0,0.69,23491.05,2.8062064699999984E7
BTC-USDT,buy_1489,33970.0,0.12,4076.3999999999996,2.7828998700000014E7
BTC-USDT,sell_1489,34010.0,0.72,24487.2,2.8086551899999984E7
BTC-USDT,buy_1490,33970.0,0.61,20721.7,2.7849720400000013E7
BTC-USDT,sell_1490,34015.0,0.48,16327.199999999999,2.8102879099999983E7
BTC-USDT,buy_1491,33960.0,0.33,11206.800000000001,2.7860927200000014E7
BTC-USDT,sell_1491,34040.0,0.5,17020.0,2.8119899099999983E7
BTC-USDT,buy_1492,33965.0,0.94,31927.1,2.7892854300000016E7
BTC-USDT,sell_1492,34035.0,0.84,28589.399999999998,2.814848849999998E7
BTC-USDT,buy_1493,33985.0,0.58,19711.3,2.7912565600000016E7
BTC-USDT,sell_1493,34030.0,0.13,4423.900000000001,2.815291239999998E7
BTC-USDT,buy_1494,33980.0,0.87,29562.6,2.7942128200000018E7
BTC-USDT,sell_1494,34035.0,0.4,13614.0,2.816652639999998E7
BTC-USDT,buy_1495,33990.0,0.68,23113.2,2.7965241400000017E7
BTC-USDT,sell_1495,34050.0,0.43,14641.5,2.818116789999998E7
BTC-USDT,buy_1496,33980.0,0.22,7475.6,2.797271700000002E7
BTC-USDT,sell_1496,34020.0,0.55,18711.0,2.819987889999998E7
BTC-USDT,buy_1497,33955.0,0.16,5432.8,2.797814980000002E7
BTC-USDT,sell_1497,34045.0,0.24,8170.799999999999,2.820804969999998E7
BTC-USDT,buy_1498,33990.0,0.9,30591.0,2.800874080000002E7
BTC-USDT,sell_1498,34010.0,0.73,24827.3,2.823287699999998E7
BTC-USDT,buy_1499,33970.0,1.0,33970.0,2.804271080000002E7
BTC-USDT,sell_1499,34020.0,0.72,24494.399999999998,2.825737139999998E7
BTC-USDT,buy_1500,33985.0,0.82,27867.699999999997,2.807057850000002E7
BTC-USDT,sell_1500,34030.0,0.67,22800.100000000002,2.828017149999998E7
BTC-USDT,buy_1501,33980.0,0.39,13252.2,2.8083830700000018E7
BTC-USDT,sell_1501,34015.0,0.62,21089.3,2.8301260799999982E7
BTC-USDT,buy_1502,33975.0,0.47,15968.25,2.8099798950000018E7
BTC-USDT,sell_1502,34045.0,0.11,3744.95,2.830500574999998E7
BTC-USDT,buy_1503,33980.0,0.59,20048.2,2.8119847150000017E7
BTC-USDT,sell_1503,34030.0,0.95,32328.5,2.833733424999998E7
BTC-USDT,buy_1504,33960.0,0.48,16300.8,2.8136147950000018E7
BTC-USDT,sell_1504,34015.0,0.56,19048.4,2.835638264999998E7
BTC-USDT,buy_1505,33970.0,0.57,19362.899999999998,2.8155510850000016E7
BTC-USDT,sell_1505,34025.0,0.57,19394.25,2.837577689999998E7
BTC-USDT,buy_1506,33970.0,0.13,4416.1,2.8159926950000018E7
BTC-USDT,sell_1506,34025.0,0.34,11568.5,2.838734539999998E7
BTC-USDT,buy_1507,33955.0,0.51,17317.05,2.817724400000002E7
BTC-USDT,sell_1507,34035.0,0.81,27568.350000000002,2.841491374999998E7
BTC-USDT,buy_1508,33965.0,0.79,26832.350000000002,2.820407635000002E7
BTC-USDT,sell_1508,34035.0,0.42,14294.699999999999,2.842920844999998E7
BTC-USDT,buy_1509,33990.0,0.3,10197.0,2.821427335000002E7
BTC-USDT,sell_1509,34040.0,0.4,13616.0,2.844282444999998E7
BTC-USDT,buy_1510,33975.0,0.47,15968.25,2.823024160000002E7
BTC-USDT,sell_1510,34040.0,0.2,6808.0,2.844963244999998E7
BTC-USDT,buy_1511,33960.0,0.3,10188.0,2.824042960000002E7
BTC-USDT,sell_1511,34035.0,0.22,7487.7,2.845712014999998E7
BTC-USDT,buy_1512,33990.0,0.93,31610.7,2.827204030000002E7
BTC-USDT,sell_1512,34045.0,0.84,28597.8,2.848571794999998E7
BTC-USDT,buy_1513,33960.0,0.13,4414.8,2.827645510000002E7
BTC-USDT,sell_1513,34050.0,0.59,20089.5,2.850580744999998E7
BTC-USDT,buy_1514,33980.0,0.81,27523.800000000003,2.830397890000002E7
BTC-USDT,sell_1514,34025.0,0.85,28921.25,2.853472869999998E7
BTC-USDT,buy_1515,33955.0,0.69,23428.949999999997,2.832740785000002E7
BTC-USDT,sell_1515,34025.0,0.45,15311.25,2.855003994999998E7
BTC-USDT,buy_1516,33970.0,0.76,25817.2,2.835322505000002E7
BTC-USDT,sell_1516,34050.0,1.0,34050.0,2.858408994999998E7
BTC-USDT,buy_1517,33965.0,0.98,33285.7,2.838651075000002E7
BTC-USDT,sell_1517,34020.0,0.54,18370.800000000003,2.860246074999998E7
BTC-USDT,buy_1518,33955.0,0.23,7809.650000000001,2.8394320400000017E7
BTC-USDT,sell_1518,34045.0,0.6,20427.0,2.862288774999998E7
BTC-USDT,buy_1519,33985.0,0.33,11215.050000000001,2.8405535450000018E7
BTC-USDT,sell_1519,34025.0,0.65,22116.25,2.864500399999998E7
BTC-USDT,buy_1520,33955.0,0.23,7809.650000000001,2.8413345100000016E7
BTC-USDT,sell_1520,34025.0,0.12,4083.0,2.864908699999998E7
BTC-USDT,buy_1521,33950.0,0.72,24444.0,2.8437789100000016E7
BTC-USDT,sell_1521,34040.0,0.18,6127.2,2.865521419999998E7
BTC-USDT,buy_1522,33985.0,0.78,26508.3,2.8464297400000017E7
BTC-USDT,sell_1522,34035.0,0.38,12933.3,2.866814749999998E7
BTC-USDT,buy_1523,33970.0,0.99,33630.3,2.8497927700000018E7
BTC-USDT,sell_1523,34035.0,0.36,12252.6,2.8680400099999983E7
BTC-USDT,buy_1524,33970.0,0.72,24458.399999999998,2.8522386100000016E7
BTC-USDT,sell_1524,34010.0,0.89,30268.9,2.871066899999998E7
BTC-USDT,buy_1525,33980.0,0.42,14271.6,2.8536657700000018E7
BTC-USDT,sell_1525,34035.0,0.79,26887.65,2.873755664999998E7
BTC-USDT,buy_1526,33965.0,0.48,16303.199999999999,2.8552960900000017E7
BTC-USDT,sell_1526,34030.0,0.35,11910.5,2.874946714999998E7
BTC-USDT,buy_1527,33960.0,0.22,7471.2,2.8560432100000016E7
BTC-USDT,sell_1527,34010.0,0.39,13263.9,2.876273104999998E7
BTC-USDT,buy_1528,33980.0,0.32,10873.6,2.8571305700000018E7
BTC-USDT,sell_1528,34020.0,0.34,11566.800000000001,2.877429784999998E7
BTC-USDT,buy_1529,33970.0,0.39,13248.300000000001,2.858455400000002E7
BTC-USDT,sell_1529,34015.0,0.32,10884.800000000001,2.878518264999998E7
BTC-USDT,buy_1530,33970.0,0.57,19362.899999999998,2.8603916900000017E7
BTC-USDT,sell_1530,34025.0,0.79,26879.75,2.881206239999998E7
BTC-USDT,buy_1531,33955.0,0.45,15279.75,2.8619196650000017E7
BTC-USDT,sell_1531,34015.0,0.97,32994.549999999996,2.884505694999998E7
BTC-USDT,buy_1532,33960.0,0.6,20376.0,2.8639572650000017E7
BTC-USDT,sell_1532,34030.0,0.59,20077.7,2.886513464999998E7
BTC-USDT,buy_1533,33975.0,0.53,18006.75,2.8657579400000017E7
BTC-USDT,sell_1533,34020.0,0.9,30618.0,2.889575264999998E7
BTC-USDT,buy_1534,33990.0,0.45,15295.5,2.8672874900000017E7
BTC-USDT,sell_1534,34025.0,0.69,23477.25,2.891922989999998E7
BTC-USDT,buy_1535,33950.0,0.74,25123.0,2.8697997900000017E7
BTC-USDT,sell_1535,34035.0,1.0,34035.0,2.895326489999998E7
BTC-USDT,buy_1536,33985.0,0.24,8156.4,2.8706154300000016E7
BTC-USDT,sell_1536,34040.0,0.85,28934.0,2.898219889999998E7
BTC-USDT,buy_1537,33985.0,0.35,11894.75,2.8718049050000016E7
BTC-USDT,sell_1537,34035.0,0.93,31652.550000000003,2.901385144999998E7
BTC-USDT,buy_1538,33985.0,0.46,15633.1,2.8733682150000017E7
BTC-USDT,sell_1538,34015.0,0.76,25851.4,2.903970284999998E7
BTC-USDT,buy_1539,33960.0,0.18,6112.8,2.8739794950000018E7
BTC-USDT,sell_1539,34030.0,0.28,9528.400000000001,2.9049231249999978E7
BTC-USDT,buy_1540,33975.0,0.49,16647.75,2.8756442700000018E7
BTC-USDT,sell_1540,34045.0,0.54,18384.300000000003,2.906761554999998E7
BTC-USDT,buy_1541,33970.0,0.34,11549.800000000001,2.876799250000002E7
BTC-USDT,sell_1541,34025.0,0.95,32323.75,2.909993929999998E7
BTC-USDT,buy_1542,33960.0,0.86,29205.6,2.879719810000002E7
BTC-USDT,sell_1542,34035.0,0.74,25185.9,2.9125125199999977E7
BTC-USDT,buy_1543,33980.0,0.38,12912.4,2.881011050000002E7
BTC-USDT,sell_1543,34050.0,0.8,27240.0,2.9152365199999977E7
BTC-USDT,buy_1544,33955.0,0.8,27164.0,2.883727450000002E7
BTC-USDT,sell_1544,34035.0,0.91,30971.850000000002,2.918333704999998E7
BTC-USDT,buy_1545,33980.0,0.32,10873.6,2.884814810000002E7
BTC-USDT,sell_1545,34035.0,0.36,12252.6,2.919558964999998E7
BTC-USDT,buy_1546,33985.0,0.65,22090.25,2.887023835000002E7
BTC-USDT,sell_1546,34040.0,0.47,15998.8,2.921158844999998E7
BTC-USDT,buy_1547,33955.0,0.95,32257.25,2.890249560000002E7
BTC-USDT,sell_1547,34010.0,0.39,13263.9,2.922485234999998E7
BTC-USDT,buy_1548,33990.0,0.65,22093.5,2.892458910000002E7
BTC-USDT,sell_1548,34015.0,0.73,24830.95,2.924968329999998E7
BTC-USDT,buy_1549,33985.0,0.3,10195.5,2.893478460000002E7
BTC-USDT,sell_1549,34035.0,0.35,11912.25,2.926159554999998E7
BTC-USDT,buy_1550,33955.0,0.14,4753.700000000001,2.893953830000002E7
BTC-USDT,sell_1550,34035.0,0.41,13954.349999999999,2.927554989999998E7
BTC-USDT,buy_1551,33970.0,0.2,6794.0,2.894633230000002E7
BTC-USDT,sell_1551,34040.0,0.93,31657.2,2.930720709999998E7
BTC-USDT,buy_1552,33970.0,0.37,12568.9,2.8958901200000018E7
BTC-USDT,sell_1552,34030.0,0.61,20758.3,2.932796539999998E7
BTC-USDT,buy_1553,33970.0,0.64,21740.8,2.898064200000002E7
BTC-USDT,sell_1553,34050.0,0.68,23154.0,2.935111939999998E7
BTC-USDT,buy_1554,33965.0,0.22,7472.3,2.898811430000002E7
BTC-USDT,sell_1554,34040.0,0.64,21785.600000000002,2.937290499999998E7
BTC-USDT,buy_1555,33965.0,0.94,31927.1,2.902004140000002E7
BTC-USDT,sell_1555,34040.0,0.51,17360.4,2.939026539999998E7
BTC-USDT,buy_1556,33975.0,0.26,8833.5,2.902887490000002E7
BTC-USDT,sell_1556,34030.0,0.34,11570.2,2.940183559999998E7
BTC-USDT,buy_1557,33985.0,0.58,19711.3,2.904858620000002E7
BTC-USDT,sell_1557,34045.0,0.88,29959.6,2.943179519999998E7
BTC-USDT,buy_1558,33985.0,0.61,20730.85,2.9069317050000023E7
BTC-USDT,sell_1558,34035.0,0.6,20421.0,2.945221619999998E7
BTC-USDT,buy_1559,33970.0,0.43,14607.1,2.9083924150000025E7
BTC-USDT,sell_1559,34020.0,0.3,10206.0,2.946242219999998E7
BTC-USDT,buy_1560,33950.0,0.41,13919.5,2.9097843650000025E7
BTC-USDT,sell_1560,34050.0,0.36,12258.0,2.947468019999998E7
BTC-USDT,buy_1561,33990.0,0.74,25152.6,2.9122996250000026E7
BTC-USDT,sell_1561,34010.0,0.58,19725.8,2.949440599999998E7
BTC-USDT,buy_1562,33970.0,0.52,17664.4,2.9140660650000025E7
BTC-USDT,sell_1562,34020.0,0.95,32319.0,2.952672499999998E7
BTC-USDT,buy_1563,33975.0,0.11,3737.25,2.9144397900000025E7
BTC-USDT,sell_1563,34035.0,0.12,4084.2,2.953080919999998E7
BTC-USDT,buy_1564,33950.0,0.37,12561.5,2.9156959400000025E7
BTC-USDT,sell_1564,34030.0,0.36,12250.8,2.954305999999998E7
BTC-USDT,buy_1565,33980.0,0.43,14611.4,2.9171570800000023E7
BTC-USDT,sell_1565,34045.0,0.38,12937.1,2.9555997099999983E7
BTC-USDT,buy_1566,33990.0,0.45,15295.5,2.9186866300000023E7
BTC-USDT,sell_1566,34025.0,0.73,24838.25,2.9580835349999983E7
BTC-USDT,buy_1567,33955.0,0.56,19014.800000000003,2.9205881100000024E7
BTC-USDT,sell_1567,34045.0,0.9,30640.5,2.9611475849999983E7
BTC-USDT,buy_1568,33985.0,0.82,27867.699999999997,2.9233748800000023E7
BTC-USDT,sell_1568,34050.0,0.35,11917.5,2.9623393349999983E7
BTC-USDT,buy_1569,33985.0,0.8,27188.0,2.9260936800000023E7
BTC-USDT,sell_1569,34035.0,0.9,30631.5,2.9654024849999983E7
BTC-USDT,buy_1570,33975.0,0.27,9173.25,2.9270110050000023E7
BTC-USDT,sell_1570,34015.0,0.98,33334.7,2.9687359549999982E7
BTC-USDT,buy_1571,33955.0,0.3,10186.5,2.9280296550000023E7
BTC-USDT,sell_1571,34010.0,0.14,4761.400000000001,2.969212094999998E7
BTC-USDT,buy_1572,33985.0,0.21,7136.849999999999,2.9287433400000025E7
BTC-USDT,sell_1572,34020.0,0.18,6123.599999999999,2.9698244549999982E7
BTC-USDT,buy_1573,33980.0,0.35,11893.0,2.9299326400000025E7
BTC-USDT,sell_1573,34050.0,0.3,10215.0,2.9708459549999982E7
BTC-USDT,buy_1574,33980.0,0.7,23786.0,2.9323112400000025E7
BTC-USDT,sell_1574,34040.0,0.31,10552.4,2.971901194999998E7
BTC-USDT,buy_1575,33985.0,0.46,15633.1,2.9338745500000026E7
BTC-USDT,sell_1575,34045.0,0.27,9192.150000000001,2.972820409999998E7
BTC-USDT,buy_1576,33965.0,0.86,29209.899999999998,2.9367955400000025E7
BTC-USDT,sell_1576,34020.0,0.48,16329.599999999999,2.974453369999998E7
BTC-USDT,buy_1577,33965.0,0.89,30228.850000000002,2.9398184250000026E7
BTC-USDT,sell_1577,34045.0,0.74,25193.3,2.976972699999998E7
BTC-USDT,buy_1578,33960.0,0.97,32941.2,2.9431125450000025E7
BTC-USDT,sell_1578,34035.0,0.51,17357.85,2.9787084849999983E7
BTC-USDT,buy_1579,33990.0,0.36,12236.4,2.9443361850000024E7
BTC-USDT,sell_1579,34010.0,0.33,11223.300000000001,2.9798308149999984E7
BTC-USDT,buy_1580,33985.0,0.67,22769.95,2.9466131800000023E7
BTC-USDT,sell_1580,34025.0,0.84,28581.0,2.9826889149999984E7
BTC-USDT,buy_1581,33960.0,0.72,24451.2,2.9490583000000022E7
BTC-USDT,sell_1581,34025.0,0.74,25178.5,2.9852067649999984E7
BTC-USDT,buy_1582,33990.0,0.73,24812.7,2.951539570000002E7
BTC-USDT,sell_1582,34050.0,0.79,26899.5,2.9878967149999984E7
BTC-USDT,buy_1583,33975.0,0.5,16987.5,2.953238320000002E7
BTC-USDT,sell_1583,34050.0,0.57,19408.5,2.9898375649999984E7
BTC-USDT,buy_1584,33980.0,0.64,21747.2,2.955413040000002E7
BTC-USDT,sell_1584,34025.0,0.6,20415.0,2.9918790649999984E7
BTC-USDT,buy_1585,33970.0,0.84,28534.8,2.958266520000002E7
BTC-USDT,sell_1585,34050.0,0.97,33028.5,2.9951819149999984E7
BTC-USDT,buy_1586,33990.0,0.59,20054.1,2.9602719300000023E7
BTC-USDT,sell_1586,34040.0,0.54,18381.600000000002,2.9970200749999985E7
BTC-USDT,buy_1587,33965.0,0.26,8830.9,2.961155020000002E7
BTC-USDT,sell_1587,34015.0,0.1,3401.5,2.9973602249999985E7
BTC-USDT,buy_1588,33985.0,0.8,27188.0,2.963873820000002E7
BTC-USDT,sell_1588,34050.0,0.92,31326.0,3.0004928249999985E7
BTC-USDT,buy_1589,33975.0,0.79,26840.25,2.966557845000002E7
BTC-USDT,sell_1589,34045.0,0.17,5787.650000000001,3.0010715899999984E7
BTC-USDT,buy_1590,33970.0,0.64,21740.8,2.9687319250000022E7
BTC-USDT,sell_1590,34045.0,0.69,23491.05,3.0034206949999984E7
BTC-USDT,buy_1591,33980.0,0.98,33300.4,2.972061965000002E7
BTC-USDT,sell_1591,34025.0,0.56,19054.0,3.0053260949999984E7
BTC-USDT,buy_1592,33980.0,0.44,14951.2,2.973557085000002E7
BTC-USDT,sell_1592,34010.0,0.96,32649.6,3.0085910549999986E7
BTC-USDT,buy_1593,33960.0,0.42,14263.199999999999,2.974983405000002E7
BTC-USDT,sell_1593,34020.0,0.43,14628.6,3.0100539149999987E7
BTC-USDT,buy_1594,33970.0,0.69,23439.3,2.977327335000002E7
BTC-USDT,sell_1594,34020.0,0.61,20752.2,3.0121291349999987E7
BTC-USDT,buy_1595,33955.0,0.74,25126.7,2.979840005000002E7
BTC-USDT,sell_1595,34015.0,0.14,4762.1,3.0126053449999988E7
BTC-USDT,buy_1596,33980.0,0.61,20727.8,2.981912785000002E7
BTC-USDT,sell_1596,34015.0,0.68,23130.2,3.0149183649999987E7
BTC-USDT,buy_1597,33970.0,0.12,4076.3999999999996,2.982320425000002E7
BTC-USDT,sell_1597,34010.0,0.38,12923.8,3.0162107449999988E7
BTC-USDT,buy_1598,33985.0,0.23,7816.55,2.983102080000002E7
BTC-USDT,sell_1598,34020.0,0.69,23473.8,3.018558124999999E7
BTC-USDT,buy_1599,33990.0,0.29,9857.099999999999,2.984087790000002E7
BTC-USDT,sell_1599,34010.0,0.23,7822.3,3.019340354999999E7
BTC-USDT,buy_1600,33970.0,0.91,30912.7,2.987179060000002E7
BTC-USDT,sell_1600,34025.0,0.31,10547.75,3.020395129999999E7
BTC-USDT,buy_1601,33970.0,0.24,8152.799999999999,2.987994340000002E7
BTC-USDT,sell_1601,34040.0,0.61,20764.399999999998,3.0224715699999988E7
BTC-USDT,buy_1602,33975.0,0.19,6455.25,2.988639865000002E7
BTC-USDT,sell_1602,34035.0,0.73,24845.55,3.024956124999999E7
BTC-USDT,buy_1603,33970.0,0.17,5774.900000000001,2.989217355000002E7
BTC-USDT,sell_1603,34020.0,0.66,22453.2,3.0272014449999988E7
BTC-USDT,buy_1604,33985.0,0.53,18012.05,2.991018560000002E7
BTC-USDT,sell_1604,34040.0,0.77,26210.8,3.029822524999999E7
BTC-USDT,buy_1605,33960.0,0.74,25130.4,2.993531600000002E7
BTC-USDT,sell_1605,34050.0,0.56,19068.0,3.031729324999999E7
BTC-USDT,buy_1606,33960.0,0.61,20715.6,2.995603160000002E7
BTC-USDT,sell_1606,34020.0,0.1,3402.0,3.032069524999999E7
BTC-USDT,buy_1607,33985.0,0.15,5097.75,2.996112935000002E7
BTC-USDT,sell_1607,34035.0,0.34,11571.900000000001,3.0332267149999987E7
BTC-USDT,buy_1608,33990.0,0.39,13256.1,2.997438545000002E7
BTC-USDT,sell_1608,34020.0,0.14,4762.8,3.0337029949999988E7
BTC-USDT,buy_1609,33980.0,0.51,17329.8,2.9991715250000022E7
BTC-USDT,sell_1609,34045.0,0.15,5106.75,3.0342136699999988E7
BTC-USDT,buy_1610,33980.0,0.82,27863.6,3.0019578850000024E7
BTC-USDT,sell_1610,34040.0,0.2,6808.0,3.0348944699999988E7
BTC-USDT,buy_1611,33985.0,0.17,5777.450000000001,3.0025356300000023E7
BTC-USDT,sell_1611,34025.0,0.61,20755.25,3.0369699949999988E7
BTC-USDT,buy_1612,33950.0,0.69,23425.5,3.0048781800000023E7
BTC-USDT,sell_1612,34025.0,0.69,23477.25,3.0393177199999988E7
BTC-USDT,buy_1613,33990.0,0.72,24472.8,3.0073254600000024E7
BTC-USDT,sell_1613,34030.0,0.69,23480.699999999997,3.0416657899999987E7
BTC-USDT,buy_1614,33985.0,0.81,27527.850000000002,3.0100782450000025E7
BTC-USDT,sell_1614,34010.0,0.84,28568.399999999998,3.0445226299999986E7
BTC-USDT,buy_1615,33960.0,0.24,8150.4,3.0108932850000024E7
BTC-USDT,sell_1615,34020.0,0.96,32659.199999999997,3.0477885499999985E7
BTC-USDT,buy_1616,33965.0,0.6,20379.0,3.0129311850000024E7
BTC-USDT,sell_1616,34015.0,0.59,20068.85,3.0497954349999987E7
BTC-USDT,buy_1617,33990.0,0.92,31270.800000000003,3.0160582650000025E7
BTC-USDT,sell_1617,34050.0,0.88,29964.0,3.0527918349999987E7
BTC-USDT,buy_1618,33960.0,0.74,25130.4,3.0185713050000023E7
BTC-USDT,sell_1618,34010.0,0.61,20746.1,3.0548664449999988E7
BTC-USDT,buy_1619,33960.0,0.96,32601.6,3.0218314650000025E7
BTC-USDT,sell_1619,34020.0,0.71,24154.199999999997,3.0572818649999987E7
BTC-USDT,buy_1620,33955.0,0.4,13582.0,3.0231896650000025E7
BTC-USDT,sell_1620,34050.0,0.26,8853.0,3.0581671649999987E7
BTC-USDT,buy_1621,33955.0,0.27,9167.85,3.0241064500000026E7
BTC-USDT,sell_1621,34025.0,0.1,3402.5,3.0585074149999987E7
BTC-USDT,buy_1622,33965.0,0.61,20718.649999999998,3.0261783150000025E7
BTC-USDT,sell_1622,34040.0,0.35,11914.0,3.0596988149999987E7
BTC-USDT,buy_1623,33975.0,0.87,29558.25,3.0291341400000025E7
BTC-USDT,sell_1623,34050.0,0.63,21451.5,3.0618439649999987E7
BTC-USDT,buy_1624,33950.0,0.44,14938.0,3.0306279400000025E7
BTC-USDT,sell_1624,34015.0,0.56,19048.4,3.0637488049999986E7
BTC-USDT,buy_1625,33975.0,0.45,15288.75,3.0321568150000025E7
BTC-USDT,sell_1625,34040.0,0.96,32678.399999999998,3.0670166449999984E7
BTC-USDT,buy_1626,33990.0,0.17,5778.3,3.0327346450000025E7
BTC-USDT,sell_1626,34045.0,0.75,25533.75,3.0695700199999984E7
BTC-USDT,buy_1627,33965.0,0.94,31927.1,3.0359273550000027E7
BTC-USDT,sell_1627,34020.0,0.4,13608.0,3.0709308199999984E7
BTC-USDT,buy_1628,33960.0,0.26,8829.6,3.036810315000003E7
BTC-USDT,sell_1628,34045.0,0.51,17362.95,3.0726671149999984E7
BTC-USDT,buy_1629,33965.0,0.14,4755.1,3.037285825000003E7
BTC-USDT,sell_1629,34010.0,0.97,32989.7,3.0759660849999983E7
BTC-USDT,buy_1630,33980.0,0.94,31941.199999999997,3.040479945000003E7
BTC-USDT,sell_1630,34045.0,0.46,15660.7,3.0775321549999982E7
BTC-USDT,buy_1631,33950.0,0.36,12222.0,3.041702145000003E7
BTC-USDT,sell_1631,34045.0,0.94,32002.3,3.0807323849999983E7
BTC-USDT,buy_1632,33955.0,0.78,26484.9,3.0443506350000028E7
BTC-USDT,sell_1632,34010.0,0.96,32649.6,3.0839973449999984E7
BTC-USDT,buy_1633,33955.0,0.3,10186.5,3.0453692850000028E7
BTC-USDT,sell_1633,34015.0,0.7,23810.5,3.0863783949999984E7
BTC-USDT,buy_1634,33965.0,0.23,7811.950000000001,3.0461504800000027E7
BTC-USDT,sell_1634,34020.0,0.9,30618.0,3.0894401949999984E7
BTC-USDT,buy_1635,33970.0,0.49,16645.3,3.0478150100000028E7
BTC-USDT,sell_1635,34030.0,0.29,9868.699999999999,3.0904270649999984E7
BTC-USDT,buy_1636,33980.0,0.25,8495.0,3.0486645100000028E7
BTC-USDT,sell_1636,34020.0,0.3,10206.0,3.0914476649999984E7
BTC-USDT,buy_1637,33955.0,0.43,14600.65,3.0501245750000026E7
BTC-USDT,sell_1637,34010.0,0.69,23466.899999999998,3.0937943549999982E7
BTC-USDT,buy_1638,33985.0,0.18,6117.3,3.0507363050000027E7
BTC-USDT,sell_1638,34010.0,0.25,8502.5,3.0946446049999982E7
BTC-USDT,buy_1639,33955.0,0.72,24447.6,3.053181065000003E7
BTC-USDT,sell_1639,34025.0,0.94,31983.5,3.0978429549999982E7
BTC-USDT,buy_1640,33965.0,0.69,23435.85,3.055524650000003E7
BTC-USDT,sell_1640,34020.0,0.44,14968.8,3.0993398349999983E7
BTC-USDT,buy_1641,33950.0,0.84,28518.0,3.058376450000003E7
BTC-USDT,sell_1641,34040.0,0.23,7829.200000000001,3.1001227549999982E7
BTC-USDT,buy_1642,33960.0,0.69,23432.399999999998,3.060719690000003E7
BTC-USDT,sell_1642,34050.0,0.36,12258.0,3.1013485549999982E7
BTC-USDT,buy_1643,33955.0,0.47,15958.849999999999,3.062315575000003E7
BTC-USDT,sell_1643,34050.0,0.95,32347.5,3.1045833049999982E7
BTC-USDT,buy_1644,33985.0,0.97,32965.45,3.065612120000003E7
BTC-USDT,sell_1644,34035.0,0.29,9870.15,3.105570319999998E7
BTC-USDT,buy_1645,33955.0,0.49,16637.95,3.067275915000003E7
BTC-USDT,sell_1645,34050.0,0.67,22813.5,3.107851669999998E7
BTC-USDT,buy_1646,33980.0,0.84,28543.2,3.0701302350000028E7
BTC-USDT,sell_1646,34015.0,0.35,11905.25,3.109042194999998E7
BTC-USDT,buy_1647,33950.0,0.29,9845.5,3.0711147850000028E7
BTC-USDT,sell_1647,34020.0,0.41,13948.199999999999,3.110437014999998E7
BTC-USDT,buy_1648,33980.0,0.92,31261.600000000002,3.074240945000003E7
BTC-USDT,sell_1648,34045.0,0.82,27916.899999999998,3.113228704999998E7
BTC-USDT,buy_1649,33985.0,0.38,12914.3,3.075532375000003E7
BTC-USDT,sell_1649,34050.0,0.26,8853.0,3.114114004999998E7
BTC-USDT,buy_1650,33990.0,0.57,19374.3,3.077469805000003E7
BTC-USDT,sell_1650,34040.0,0.91,30976.4,3.1172116449999977E7
BTC-USDT,buy_1651,33950.0,0.95,32252.5,3.080695055000003E7
